timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1673457354458,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-56,text,false,,1122,0,69,69,http:/,0,0,0
1673457343943,10642,HTTP Request,200,OK,new_users 1-22,text,true,,64499,122,68,68,https://www.banglapuzzle.com/,3674,0,779
1673457343694,10894,HTTP Request,200,OK,new_users 1-9,text,true,,64499,122,68,68,https://www.banglapuzzle.com/,5177,0,1032
1673457354586,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-22,text,false,,1122,0,68,68,http:/,0,0,0
1673457354588,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-9,text,false,,1122,0,67,67,http:/,0,0,0
1673457343745,10847,HTTP Request,200,OK,new_users 1-12,text,true,,64499,122,67,67,https://www.banglapuzzle.com/,5116,0,983
1673457354591,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-12,text,false,,1122,0,66,66,http:/,0,0,0
1673457343725,11355,HTTP Request,200,OK,new_users 1-11,text,true,,64499,122,65,65,https://www.banglapuzzle.com/,4194,0,1021
1673457355081,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-11,text,false,,1122,0,65,65,http:/,0,0,0
1673457345148,10118,HTTP Request,200,OK,new_users 1-81,text,true,,64499,122,64,64,https://www.banglapuzzle.com/,4934,0,2167
1673457355267,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-81,text,false,,1122,0,64,64,http:/,0,0,0
1673457344338,11020,HTTP Request,200,OK,new_users 1-40,text,true,,64499,122,63,63,https://www.banglapuzzle.com/,4214,0,535
1673457355358,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-40,text,false,,1122,0,63,63,http:/,0,0,0
1673457344787,10618,HTTP Request,200,OK,new_users 1-59,text,true,,64499,122,62,62,https://www.banglapuzzle.com/,5722,0,690
1673457355405,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-59,text,false,,1122,0,62,62,http:/,0,0,0
1673457343674,11808,HTTP Request,200,OK,new_users 1-5,text,true,,64499,122,61,61,https://www.banglapuzzle.com/,4275,0,1057
1673457343674,11808,HTTP Request,200,OK,new_users 1-6,text,true,,64499,122,61,61,https://www.banglapuzzle.com/,6079,0,1062
